CODE,LATITUDE,LONGITUDE
64V,40.831947,-101.164512
6NE0,40.787182,-101.165873
NC48,34.75019836,-78.05999756
4IN4,39.976659,-87.181234
,30.13918,-95.952925
6XS4,29.946531,-95.941517
TA12,30.099397,-95.861031
,30.1483,-95.966904
3XS8,30.137034,-95.917643
4XS0,29.931357,-95.95871
TA97,29.637501,-95.968803
,37.8853,-75.43706
99OR,45.65069962,-117.6699982
,40.3909,-111.4044
,46.05199,-118.84439
IL83,41.599583,-89.599026
IL76,41.53375,-89.5525
5IL8,41.522504,-89.655636
6IL9,41.513995,-89.631052
7NC7,36.37983,-80.17412
N63,36.30149841,-80.14839935
13NR,36.297634,-80.16207
9CL9,38.21659851,-121.5339966
48FL,30.81410027,-87.47499847
,30.9771,-87.495003
,36.08379,-90.98543
,35.99668,-90.94506
,35.99012,-90.97787
,36.08157,-90.86094
,36.14658,-90.83621
,36.17287,-90.89981
,36.08211,-91.01624
TE35,32.003172,-97.724304
TS03,32.06150055,-97.7378006
74TE,32.05989838,-97.79470062
NH39,43.03340149,-72.42980194
,37.80851,-104.58431
CD48,37.78639984,-104.5940018
73CO,37.755821,-104.648112
CO94,37.414637,-104.775178
,37.54219,-104.73432
,37.755556,-104.756389
4CO3,37.392936,-102.283058
,37.39723,-102.27176
29SC,32.90140152,-80.85359955
OK12,34.399167,-98.266389
,42.868099,-107.489505
2NK7,42.15790176,-75.14790344
6II0,40.64530182,-86.2928009
,39.234741,-96.299679
9PA3,40.887366,-80.320269
0SD7,43.52432,-101.734714
5WA5,46.466878,-120.388448
LL34,40.219343,-88.921983
OR53,45.14569855,-121.2289963
33WA,47.04990005,-118.8509979
2S4,46.9654007,-119.0660019
MA53,42.2820015,-72.21479797
11MA,41.80730057,-70.75839996
8XS9,29.957731,-98.790569
,38.18834,-116.36399
97VA,38.21070099,-79.71340179
9VA0,38.05260086,-79.72889709
SD05,45.36853,-98.471888
4PS3,41.787953,-79.517782
MY01,48.14580154,-96.75260162
5PA6,41.931528,-79.130144
7PA1,41.865838,-79.206684
80OH,41.269031,-80.753508
,45.53523,-115.30032
,45.5609,-115.14867
,45.31238,-115.02567
,45.24033,-115.53174
,40.679199,-85.415298
,39.787102,-74.377403
WS84,44.273463,-90.482261
07MO,38.655553,-93.624458
,38.650929,-93.778873
,39.98774,-89.06858
0VA0,38.524404,-77.686389
15VA,38.72230148,-77.89969635
,38.757892,-77.787231
3VA0,38.77590179,-77.91059875
3VA1,38.770587,-77.797278
3VA2,38.6242981,-77.78610229
,36.422401,-78.138603
7TE1,29.99879,-96.76103
56TX,30.00939941,-96.75939941
2MO7,38.873926,-91.089879
MU02,38.80979919,-91.10350037
MU18,38.78103,-91.16451
4KT4,38.828736,-84.817321
2VG8,37.870653,-76.73235
3VA4,37.857067,-76.736097
VG29,37.969847,-76.70886
,41.2878,-85.900597
95IS,40.36941,-91.38863
5R5,42.721133,-78.186114
6TN4,35.421902,-86.290298
,35.691601,-119.488998
,35.677086,-119.582131
3NA2,47.30279922,-101.0670013
5C8,47.3511667,-101.0258889
3WN2,46.6916008,-90.87069702
TX14,30.270577,-96.162668
VT31,44.11119843,-72.44400024
1NE5,41.405511,-96.286132
,40.742704,-74.95858
MA77,42.37509918,-73.14759827
8TA9,30.64368,-92.0583
,35.091202,-97.5009
CT66,41.66680145,-73.28289795
,41.903268,-80.103142
4WA1,45.607191,-122.197815
WA63,45.562342,-122.256089
35WA,46.747883,-118.419139
37WA,46.83179855,-118.461998
WN22,46.83995,-118.176531
WN72,46.86489868,-118.3249969
AK99,61.446667,-149.761111
06AK,61.627619,-149.575331
79AK,61.481839,-149.744019
AK45,61.559459,-149.623942
01AN,61.649095,-149.339025
,61.65131,-149.61359
10AK,61.592052,-149.677598
16AK,61.596643,-149.339926
23AK,61.59410095,-149.3110046
36AK,61.346437,-150.069781
38AK,61.5625,-149.6679993
3AK8,61.66249847,-149.3919983
41AK,61.50090027,-149.6396942
,61.568505,-149.484491
43AK,61.60079956,-149.5789948
44AK,61.53340149,-150.102005
4AK2,61.55799866,-149.423996
55AK,61.49580002,-149.6990051
58AK,61.55260086,-149.3399963
59AK,61.63180161,-149.3410034
5AK5,61.65710068,-149.4620056
5AK8,61.63140106,-149.4320068
65AK,61.560379,-149.367349
67AK,61.5345993,-149.6699982
6AK7,61.57385,-149.641492
6AK8,61.61809921,-149.6690063
6AK9,61.63349915,-149.6820068
77AK,61.502267,-149.594135
7AK4,61.541579,-149.459102
7AK8,61.62129974,-149.6150055
87AK,61.6515007,-149.2879944
89AK,61.55939865,-149.7050018
8AK8,61.63000107,-149.6829987
9AK6,61.62409973,-149.647995
9AK8,61.62469864,-149.6820068
AK16,61.52339935,-149.7149963
AK25,61.61750031,-149.6150055
AK27,61.64260101,-149.6239929
AK47,61.58570099,-149.5630035
AK54,61.593299,-149.326093
,61.539912,-149.548471
AK65,61.598068,-149.350462
AK83,61.62730026,-149.6089935
VWU,48.15409851,-94.51689911
3WI2,43.15280151,-88.98459625
5WI3,43.20780182,-89.01709747
2SC5,34.29169846,-82.05390167
34NY,42.980774,-76.930488
,42.847497,-76.853936
4C2,41.431198,-84.981598
,42.435066,-92.327621
10IA,42.41669846,-92.25019836
56LL,41.75500107,-88.77120209
68LS,31.814581,-91.370314
72MI,46.28590012,-89.27749634
66WI,43.07749939,-88.66290283
WS74,43.162718,-88.824906
,42.92137,-75.41403
,41.507801,-83.771301
ND25,48.064407,-102.907918
OA51,40.206111,-83.228611
15MN,45.2621994,-94.51069641
32MN,45.36750031,-94.3993988
9CO2,39.69609833,-104.4759979
,42.366805,-76.925068
OL18,35.788998,-98.597
,35.7923,-105.00886
NM75,35.823358,-104.946785
,40.792301,-87.725304
98LL,40.79919815,-87.78359985
IS02,40.7784,-87.791702
2T2,39.013901,-88.538902
LS39,30.58939934,-90.98459625
0LA9,30.5862999,-90.8615036
MO17,40.480353,-95.648549
,33.94899,-91.175141
,33.87275,-91.33787
,33.88437,-91.26651
,33.91847,-91.03746
,42.015301,-79.817802
3G1,42.044242,-79.85389
3N8,47.261412,-95.930057
,42.964051,-88.391257
,36.330282,-97.882773
00WI,44.3042984,-89.05010223
WI07,43.619723,-88.767693
36NE,42.51412,-97.581071
3WI4,44.92359924,-89.40229797
5WN8,45.03239822,-89.40180206
01WI,44.896219,-89.719251
2FL0,30.45689964,-85.68599701
06WI,45.402518,-87.857457
,41.543207,-84.082748
,41.590476,-84.141583
73NE,41.02669907,-96.5306015
1GE9,32.71440125,-84.7181015
51TE,32.472423,-96.789894
54TA,32.29970169,-96.87329865
,32.3251,-96.947502
,32.393485,-96.779244
,32.327099,-96.840201
,32.388283,-96.877375
07NC,34.83319855,-80.75119781
2NC1,34.99739838,-80.80090332
GA47,31.184121,-82.271421
41C,42.691605,-85.647727
19IS,38.29589844,-88.55699921
GE30,33.22109985,-81.99530029
BXG,33.04130173,-82.00270081
5GA1,33.209167,-81.929167
,33.162631,-81.768816
,39.742065,-77.523929
2OI2,39.56110001,-84.05190277
MU78,37.847964,-92.188933
1K5,36.5715,-98.85467
6TE7,34.83760071,-101.5790024
,32.6604,-97.842003
58TX,32.65119934,-97.93360138
6TA7,32.82849884,-97.77950287
08TX,32.85789,-97.744303
TA19,32.67459869,-97.78359985
TA51,32.680274,-97.934725
,32.683498,-97.805602
XS53,32.850488,-97.862247
77TX,32.686356,-97.839742
8PA3,40.9958992,-75.7405014
PS12,40.91680145,-75.86630249
46MI,42.546101,-84.1278
1MN8,44.525671,-93.327441
2WS2,45.91275,-92.293239
4FL2,28.605233,-82.159567
NC21,34.9917984,-80.74839783
,33.8843,-80.494796
D11,43.720001,-85.0028
TT00,29.646666,-96.729444
,35.6847,-90.80132
,35.54418,-91.00145
5AR7,35.68669891,-90.79360199
3ID2,46.350675,-115.977
,30.696899,-97.560097
2FD1,28.97550011,-81.91870117
47FL,28.96419907,-81.77899933
9ID0,44.300333,-116.985722
,29.521099,-81.632301
3FL0,29.43610001,-81.65670013
3OL8,36.87789917,-95.14910126
MD05,38.510921,-77.122193
7LL4,40.11729813,-88.75900269
,35.62674,-118.26595
,35.62417,-118.26155
,30.245501,-82.778503
,40.843619,-100.651503
43NV,38.72871,-119.466067
,38.56848,-119.28114
,38.57152,-119.29613
,38.81114,-119.53289
,38.86897,-119.49612
,38.743289,-119.47332
,38.99715,-119.4427
6CO1,40.78139877,-104.9169998
,40.75439,-104.95086
,40.78758,-105.09959
36XS,34.897,-100.11789
F06,34.844033,-100.192838
,41.418853,-91.830769
,40.2832,-114.76452
,41.40538,-114.76472
61PA,41.69449997,-77.16500092
OK96,35.75640106,-97.08480072
UT90,41.585369,-111.9037
2UT9,41.597622,-111.897867
09KS,38.70700073,-95.13829803
4KS1,38.68529892,-95.03299713
54KS,38.80279922,-95.11270142
9KS1,38.6594444,-95.0922222
SN85,38.734669,-95.105832
,32.49795,-114.14994
,32.751354,-114.051773
,32.78015,-113.95825
AZ06,32.786336,-113.9386
,30.338516,-92.736905
,30.213425,-92.933253
LS72,30.20299911,-92.81210327
LS18,30.22389984,-92.7786026
WN17,47.33980179,-120.3160019
,46.09,-96.097
65MN,45.96409988,-96.14980316
92MN,46.01440048,-96.10169983
1MY1,45.98529816,-96.19439697
60AZ,33.83810043,-113.4540024
AZ01,33.847732,-113.57106
,33.79714,-113.55374
,39.69446,-113.82192
,40.7952,-113.8117
,41.346,-113.1475
,39.8603,-113.6167
3IS7,41.08670044,-89.09590149
NH96,43.872344,-71.90496
,38.7528,-90.787102
28PA,40.322173,-76.100664
AR27,35.93899918,-93.84570313
27FL,28.19471,-82.350453
,31.7724,-97.132201
TX45,31.769656,-97.131757
,44.105598,-73.377899
3OH1,39.69729996,-84.54270172
,42.902002,-77.547798
00NY,42.89576,-77.495263
98NY,42.88339996,-77.53309631
5MA3,42.18759918,-72.14309692
7LL6,41.69749832,-89.14430237
7LL7,41.73682,-89.175941
,41.738098,-89.162498
VT56,44.61309814,-71.98090363
8NK6,42.713056,-75.168333
19IA,40.85680008,-91.20379639
,42.133724,-88.288164
,42.738998,-75.300201
NA17,46.94269943,-96.92900085
ND52,46.80279922,-97.0121994
,41.412609,-80.949245
2MT1,48.483182,-113.960853
,48.46106,-113.991
44IN,40.49980164,-86.95500183
7IN7,40.2358017,-87.35079956
4IA2,41.585629,-91.219912
9I3,37.91450119,-83.25209808
4KY8,38.029583,-83.240556
,35.142046,-90.190212
PA21,41.16529846,-80.50260162
JY43,41.083221,-74.338554
OI06,39.991687,-84.291615
NH43,43.179501,-71.137001
NH69,43.825303,-71.183368
VT60,43.33010101,-73.24259949
88MO,36.705837,-91.803441
,36.805848,-91.883114
4KY5,38.02859879,-83.88999939
VG64,37.561036,-76.851135
,37.695099,-76.995003
,40.385365,-75.333016
60CL,38.594499,-121.568188
3Y2,42.98509979,-91.79060364
SC26,34.80810165,-82.99859619
75WV,39.1659,-80.650806
3MN4,43.950842,-95.385325
,43.668098,-70.363098
CO65,38.04579926,-105.4710007
,42.522301,-74.028702
95NE,42.66876,-98.22308
MD99,39.50059891,-79.07230377
,43.34701,-75.3579
28LL,39.46030045,-88.86840057
02II,40.06230164,-86.21050262
IN60,40.01779938,-86.16030121
2PN1,41.98339844,-77.52469635
MA80,42.121431,-72.812046
NA54,45.95500183,-100.4420013
2OI4,41.04529953,-81.93650055
86OH,41.01279831,-81.92009735
D64,48.91339874,-101.0329971
LS10,30.27210045,-93.3117981
CA67,37.54800034,-121.2050018
89MO,38.58330154,-94.57969666
07MD,39.60829926,-77.05190277
66XS,33.39649963,-96.48860168
VT34,43.059486,-72.492144
1MD8,39.68289948,-77.09719849
2NH5,42.99029922,-72.40170288
38TN,36.625539,-86.272967
,39.350205,-94.858167
,39.091499,-80.469498
,44.99209,-105.20503
,39.422798,-94.8377
MO51,39.42359924,-94.84770203
3F5,42.91230011,-84.67549896
,38.846401,-87.240303
3MA5,41.543201,-71.035301
,41.512964,-71.029315
MA07,41.56760025,-71.11920166
12NK,44.15840149,-73.43289948
,41.3615,-74.5243
5IN6,41.58750153,-86.90280151
8OL1,35.22790146,-96.22949982
2AL3,32.45539856,-86.11920166
OL47,35.23601,-96.5066
VT14,44.04510117,-73.18959808
VG37,36.589206,-76.638458
,29.32485,-96.02216
71TA,29.386439,-96.122632
,29.326216,-96.021194
74NC,35.09640121,-76.62969971
68IN,41.12139893,-86.99749756
,41.264198,-87.134399
6II8,38.65449905,-87.28279877
ND68,46.9557991,-97.30120087
,37.873857,-93.386279
EAN,42.0555,-104.929001
WY25,42.14207,-104.9402
WY59,41.933365,-105.090824
WY58,42.072014,-104.986708
,34.99412,-91.1153
,45.9536,-96.400902
MY68,45.77719879,-96.3914032
33LL,39.086978,-88.290671
T59,35.4510994,-100.1999969
6NC5,36.024887,-77.659416
20SD,44.448888,-96.505786
6MN9,45.11660004,-92.9960022
1S7,45.671744,-116.305647
,30.16844,-91.12993
,30.13206,-91.12859
,30.143499,-91.153198
0OR8,42.484563,-122.866435
OG25,42.51119995,-122.9240036
,42.438702,-122.863998
6NK2,42.95059967,-73.33470154
0MT9,48.481172,-114.481659
10AR,34.262805,-92.121539
04AZ,35.721776,-114.450539
1SD5,43.76860046,-98.79869843
NC86,34.73360062,-78.75309753
3VA7,39.061816,-78.092365
7Q7,43.560802,-100.743642
,32.94412,-106.4192
,32.62591,-106.33345
,32.337081,-106.40253
ND56,47.689056,-101.879314
FA89,30.373585,-82.71963
58MT,46.544277,-111.069988
,46.26705,-110.78879
,46.3793,-120.56011
5WA4,46.372074,-120.640062
58S,48.40800095,-114.3000031
1MT4,48.307469,-114.38081
,40.600101,-74.732903
,40.591801,-74.791298
82WI,44.14920044,-87.81439972
80XS,33.643044,-97.003579
TA80,33.89319992,-96.92810059
T29,33.632267,-96.9408
,33.721015,-96.873809
3GA6,33.5705986,-84.89830017
5GA2,33.572922,-84.910713
6GA5,33.579378,-84.902771
7GA9,33.5705986,-84.89779663
95GA,33.455898,-84.943001
,40.13271,-124.18395
,40.126223,-124.169917
2TN2,35.221259,-89.190178
3WI5,42.8125,-88.72650146
5Y3,42.85359955,-88.75980377
83KS,37.92878,-97.10234
48TX,33.451793,-96.377377
23TA,33.487301,-96.455803
,33.54721,-96.37333
IA58,42.11500168,-96.17199707
MI29,42.37639999,-83.79270172
TE99,32.020423,-97.253778
37XS,31.99155,-97.33896
78TE,32.020401,-97.33110046
5TX,32.9687,-98.0119
2MI6,44.28743,-83.760913
85NC,35.42919922,-83.16680145
TN89,35.2584,-85.452698
MT20,46.85829926,-104.098999
29KS,37.761289,-97.177341
52XA,34.048544,-98.426994
XS22,33.798655,-98.400798
7TX0,33.82820129,-98.5727005
,33.873053,-98.645906
,34.00855,-112.90693
23AZ,34.01950073,-112.8259964
AZ64,33.95230103,-112.6869965
,34.29018,-94.27796
4XS5,31.12190056,-93.8030014
,40.238899,-103.991997
8CO0,40.249152,-103.994473
6CO5,40.182222,-104.099167
,34.69323,-113.57241
,40.475215,-96.986275
22WA,47.82020187,-118.6869965
42WA,47.81719971,-118.8010025
08OK,34.93149948,-95.25830078
,34.903198,-95.358902
H05,34.91999817,-95.39399719
W23,44.1978,-89.217903
6OR6,42.368984,-123.526003
,35.118099,-102.184998
5TS7,35.201725,-102.1516056
0GE3,34.904701,-85.459702
,38.20856,-102.78847
,41.136585,-75.860789
WN15,47.12969971,-122.0559998
II78,39.85839844,-85.60160065
,45.061901,-123.486
,45.117101,-123.505468
NM49,34.58150101,-106.0749969
09MO,37.3783989,-93.36329651
2MO1,37.31999969,-93.41989899
,37.363187,-93.497
,32.086522,-109.764675
,32.02863,-109.78641
,32.018221,-109.800607
,32.01072,-109.78377
,32.2839,-109.7969
,32.313958,-109.855707
,32.20981,-109.95204
,32.32575,-110.22999
AZ19,32.085,-109.70134
,32.27683,-109.90666
,32.34615,-109.92273
,32.03074,-109.45499
,32.373914,-109.932465
4AZ9,32.11309814,-109.762001
AZ14,32.02470016,-109.9570007
,35.238546,-111.935708
,35.83381,-111.88364
4CL3,39.14605,-122.356716
,39.14886,-122.17076
WI26,42.582714,-88.570883
W94,37.312805,-76.638228
8KS9,38.44449997,-95.4253006
,41.647202,-91.959602
59IA,41.622344,-92.062401
,38.914501,-91.704301
72KY,36.765292,-84.199305
66OH,39.027504,-84.046835
6G6,40.45449829,-78.23809814
10MO,38.918174,-91.6831
06OH,41.50979996,-80.59120178
5GA3,33.16009903,-84.36519623
SC82,34.58470154,-82.35169983
,33.20309,-84.37866
SC43,34.593685,-82.399002
89Y,42.73339844,-84.32360077
33VT,44.118333,-72.565833
C01,39.655768,-75.015687
71KS,39.10419846,-95.2960968
3LS7,39.9864006,-89.51170349
79MO,36.986698,-90.543297
MO73,36.989904,-90.563092
ME79,45.30559921,-69.34670258
32TE,30.403611,-95.438889
97TS,30.48019981,-95.53990173
,30.41322,-95.34795
TA77,30.429802,-95.33662
96FL,29.24250031,-82.54540253
88OH,41.59999847,-83.31659698
95SC,33.37176,-81.463986
4NA0,48.00839996,-103.5910034
4NA1,48.25469971,-103.6729965
NA18,48.41339874,-103.8359985
,48.188099,-103.620003
,39.627639,-123.185449
0AK2,61.725556,-150.678611
07AA,61.695964,-149.954903
35AK,61.639602,-150.513757
,61.857911,-150.10705
,61.95969,-150.07305
02AK,61.876907,-150.097626
25AK,61.712699,-150.066005
,61.7188,-150.195999
3AK7,61.7655983,-150.3390045
78AK,61.73310089,-150.526001
AK08,61.78990173,-150.1060028
AK67,61.73860168,-150.072998
AK68,61.72029877,-150.0540009
AK69,61.72930145,-150.0980072
AK72,61.70470047,-150.6009979
AK90,61.74470139,-150.1150055
4XS6,30.397118,-98.658489
4NC2,35.545487,-78.593395
3AK9,62.006377,-149.969426
,39.57927,-122.197929
2TS9,32.757417,-96.057222
5OI5,40.69340134,-84.78050232
AL94,30.81270027,-88.37719727
OH77,39.553096,-83.854094
3OH9,39.562026,-83.857784
,37.3675,-96.878402
05XS,33.079498,-91.561391
,33.04714,-91.57795
SD65,45.437698,-96.999802
,45.424999,-96.866997
9U1,46.04970169,-110.6849976
,35.834898,-77.996385
,38.8381,-98.485603
,43.238698,-78.787851
,43.48836,-110.87369
,35.57562,-90.04128
5W1,47.418469,-119.109265
,37.08865,-77.88192
AL17,33.23400116,-86.51300049
26CA,38.42689896,-121.1719971
33IA,41.556389,-90.980424
2NA0,47.25669861,-100.7959976
3CN7,38.379143,-121.221728
23FL,27.68440056,-82.24420166
,30.12034,-98.26681
TT35,30.061254,-98.12029
,29.971403,-98.111901
4XS9,30.085899,-98.169642
70XS,29.992146,-98.044863
II79,41.07699966,-86.72450256
,41.113035,-86.664963
I45,45.941616,-116.763597
,45.998108,-116.703973
85KS,39.300648,-95.215094
TN52,35.138126,-86.081241
,33.645599,-117.109333
9VG9,39.371381,-78.306277
75KY,37.94419861,-83.99780273
3KY0,38.052222,-84.219167
99KY,37.991944,-84.254028
7KY3,37.935267,-84.288465
78KY,37.900694,-84.177778
24ME,43.82220078,-70.44280243
MA86,42.50559998,-73.05979919
,38.581028,-93.579609
49NR,35.898333,-76.8625
,36.05845,-76.86022
1MO2,38.54565,-93.50751
23NH,43.13029861,-72.01499939
3VA8,36.85630035,-76.68219757
CL36,38.56940079,-122.8040009
54NC,36.23939896,-76.41719818
11KS,37.255011,-96.960372
4KS4,37.184614,-96.886278
8IA2,41.1739006,-91.36180115
AL54,33.86330032,-87.84529877
SD03,44.050249,-97.335665
TE08,32.149563,-100.159762
1NC6,35.05599976,-80.45010376
88TE,32.13718,-100.12988
4VA0,37.63650131,-78.73000336
CW0,47.9475,-109.0086111
BW8,47.847639,-109.098972
MT3,47.61666,-108.84805
WH0,47.779561,-109.078574
LC0,47.885427,-109.022698
,47.72662,-108.87552
,32.85138,-110.65631
1WA2,46.51919937,-122.8899994
53W,43.55450058,-84.97889709
77NC,34.152354,-78.105133
9WN1,44.10689926,-88.68399811
02NV,41.299551,-118.926709
,41.502955,-118.727172
,41.551,-119.04767
,41.88737,-119.00646
,41.79173,-119.104592
,41.40624,-117.55931
NV47,41.1116,-117.5222
,41.16103,-117.61883
7S2,46.978723,-108.365831
0R5,31.963699,-92.660301
77XA,29.826004,-94.511068
5XS3,29.7696991,-94.26129913
77TE,33.037235,-95.293183
,32.293301,-91.5933
,32.1535,-91.843696
LS20,32.256106,-91.719886
,32.24502,-91.68056
,32.09508,-91.60544
,32.16511,-91.76585
05LA,32.265301,-91.6978
TA61,32.4734993,-95.165802
,32.418201,-95.000198
,35.028557,-110.985165
II81,38.38059998,-87.22059631
20IS,42.49720001,-89.79180145
NC63,36.13510132,-80.18479919
FL95,27.70859909,-80.45279694
IA76,41.352361,-94.211667
IA61,41.347967,-94.121403
05N,35.482164,-77.355904
65WN,42.67639923,-89.93800354
70VA,37.075027,-79.827193
81VA,37.117221,-79.787048
8WI0,43.7439003,-89.81430054
6WI1,44.49520111,-89.91259766
WI13,44.254833,-89.8395
02T,45.76910019,-112.9820023
MT14,45.82350159,-112.8860016
WSM,67.40460205,-150.1230011
6L5,46.24639893,-99.53790283
,31.906799,-91.7593
,31.97388,-91.67725
VA41,37.93460083,-75.60990143
WS42,44.95000076,-90.60009766
,39.220798,-89.332802
VT39,44.60760117,-72.48040009
99WY,44.845798,-107.277
,37.540298,-89.486198
MT80,48.042336,-105.607195
,48.387798,-105.334999
5MT5,48.448504,-105.830899
,48.09603,-105.6523
,33.375258,-96.08233
42TX,33.321608,-96.065986
NH31,43.65010071,-71.14949799
T96,33.395581,-102.009458
5IN9,41.315804,-85.464878
61II,41.36249924,-85.47779846
,41.297298,-85.483299
6MD3,39.59690094,-77.54669952
MY07,46.58330154,-96.60649872
WI54,43.563054,-90.285
,43.669734,-90.23386
3Y4,41.736099,-95.683601
8MD0,39.376996,-77.017164
MD78,39.38339996,-77.07029724
3II3,41.090865,-84.831126
53II,41.073101,-84.840797
,41.144699,-84.862198
,35.734722,-86.166389
2PN5,40.24840164,-78.3608017
20VA,38.082401,-77.488297
6GE2,32.83280182,-84.53780365
CN40,38.812506,-121.81185
1GE2,32.8443985,-84.54389954
97CA,38.79925,-121.830694
0LS8,30.28580093,-92.94129944
3SC4,34.771301,-81.98822
SC39,34.808553,-82.077377
TS05,28.150459,-97.381139
9AR4,34.523092,-92.167655
74AR,34.537792,-92.187097
8LL1,42.356701,-88.506203
18NY,42.017362,-74.047593
,38.837601,-78.5195
VG55,38.881078,-78.55815
,34.139999,-84.378098
5GA4,34.10589981,-84.44850159
NH49,43.969262,-71.680758
,31.088757,-91.318059
,31.006701,-91.203102
MS57,31.220558,-91.24602
4AL5,34.666347,-86.222286
45WI,45,-92.28350067
54WI,44.96382,-92.29523
1R4,31.12639999,-92.50140381
,35.74478,-118.85077
GA82,33.3326,-84.401901
6VA9,36.84260178,-80.23840332
66OI,40.781386,-82.057614
91OH,40.73339844,-81.89289856
,40.827999,-81.979698
OI55,40.749566,-81.985216
AR97,35.2201004,-92.49649811
,38.786098,-95.307503
ID23,47.39239883,-116.8730011
FL54,29.93549919,-82.41069794
9PS2,40.80870056,-79.6697998
MA88,42.39009857,-72.93090057
FL48,28.88220024,-82.42970276
31CO,40.021066,-102.17489
,40.2086,-102.30686
01GE,32.675106,-82.771055
,41.369499,-89.559799
NE92,40.055298,-96.661264
4ND8,46.348809,-97.108351
,46.248001,-97.257301
NA21,46.228115,-97.236796
ND49,46.224375,-97.130516
,35.25552,-90.97781
,35.24605,-90.94233
,35.31149,-90.80118
WN39,43.48189926,-89.32009888
WS15,43.49520111,-89.26540375
,43.483601,-89.2948
7WI6,43.47050095,-89.35900116
,44.20365,-106.63902
,41.084106,-89.756627
,41.04308,-89.77534
,40.990366,-89.800047
15N,39.119598,-75.583801
9PN7,41.81809998,-76.41269684
7OA7,39.67919922,-83.8707962
80C,36.060444,-80.69016
NC42,36.07210159,-80.69979858
48WA,46.562193,-120.780311
55WA,46.53015,-120.74685
FCT,46.669421,-120.455984
Z99,46.714958,-120.328817
WN45,46.780093,-120.445226
,46.55495,-120.56325
A67,59.414431,-139.033012
A68,59.551601,-139.509003
A69,59.249712,-138.504853
,59.404301,-139.234028
AK76,59.126338,-138.409216
3AK,59.164434,-138.489398
,59.913,-141.2615
